time,properties.taxi_count,day_of_week,minute,hour,sector_1,sector_2,sector_3,sector_4,sector_5,sector_6,sector_7,sector_8,sector_9
2019-01-02 03:50:00,3871,2,50,3,198,1024,69,399,1661,504,0,16,0
2019-01-02 03:55:00,3886,2,55,3,212,1028,76,400,1645,511,0,14,0
2019-01-02 04:00:00,3886,2,0,4,210,1048,79,394,1618,522,0,15,0
2019-01-02 04:05:00,3670,2,5,4,191,950,66,386,1564,498,0,15,0
2019-01-02 04:10:00,3908,2,10,4,203,1059,67,405,1645,510,0,19,0
2019-01-02 04:15:00,3910,2,15,4,202,1062,62,390,1649,530,0,15,0
2019-01-02 04:20:00,3877,2,20,4,190,1056,64,376,1636,537,0,18,0
2019-01-02 04:25:00,3813,2,25,4,185,1043,67,381,1617,506,0,14,0
2019-01-02 04:30:00,3790,2,30,4,185,1053,66,409,1593,476,0,8,0
2019-01-02 04:35:00,3733,2,35,4,172,1034,70,387,1578,478,0,14,0
2019-01-02 04:40:00,3799,2,40,4,182,1079,69,415,1568,478,0,8,0
2019-01-02 04:45:00,3740,2,45,4,183,1048,69,412,1568,449,0,11,0
2019-01-02 04:50:00,3738,2,50,4,171,1070,70,405,1546,466,0,10,0
2019-01-02 04:55:00,3764,2,55,4,186,1064,59,408,1568,470,0,9,0
2019-01-02 05:00:00,3859,2,0,5,189,1093,59,416,1577,513,0,12,0
2019-01-02 05:05:00,3795,2,5,5,185,1078,55,392,1584,492,0,9,0
2019-01-02 05:10:00,3781,2,10,5,174,1063,64,413,1544,513,0,10,0
2019-01-02 05:15:00,3745,2,15,5,157,1059,64,391,1518,547,0,9,0
2019-01-02 05:20:00,3728,2,20,5,152,1001,76,417,1532,539,0,11,0
2019-01-02 05:25:00,3683,2,25,5,151,1039,61,429,1464,530,0,9,0
2019-01-02 05:30:00,3700,2,30,5,163,1059,58,429,1447,536,0,8,0
2019-01-02 05:35:00,3468,2,35,5,158,952,52,401,1371,523,0,11,0
2019-01-02 05:40:00,3671,2,40,5,171,1008,73,434,1416,561,0,8,0
2019-01-02 05:45:00,3670,2,45,5,189,990,81,436,1375,589,0,10,0
2019-01-02 05:50:00,3672,2,50,5,176,993,74,428,1348,640,0,13,0
2019-01-02 05:55:00,3722,2,55,5,192,1021,71,440,1330,654,0,14,0
2019-01-02 06:00:00,3776,2,0,6,201,1032,71,419,1385,656,0,12,0
2019-01-02 06:05:00,3682,2,5,6,205,985,72,412,1323,675,0,10,0
2019-01-02 06:10:00,3638,2,10,6,174,999,63,417,1284,693,0,8,0
2019-01-02 06:15:00,3620,2,15,6,177,961,74,408,1301,688,1,10,0
2019-01-02 06:20:00,3633,2,20,6,147,946,74,437,1312,710,0,7,0
2019-01-02 06:25:00,3580,2,25,6,135,913,78,434,1315,696,0,9,0
2019-01-02 06:30:00,3457,2,30,6,128,892,64,408,1276,680,0,9,0
2019-01-02 06:35:00,1371,2,35,6,55,392,29,159,479,253,0,4,0
2019-01-02 06:40:00,1385,2,40,6,52,395,30,136,515,251,0,6,0
2019-01-02 06:45:00,754,2,45,6,24,153,13,83,328,150,0,3,0
2019-01-02 06:50:00,3000,2,50,6,91,677,43,290,1276,606,3,14,0
2019-01-02 06:55:00,1500,2,55,6,39,216,25,145,682,382,1,10,0
2019-01-02 07:00:00,500,2,0,7,10,47,8,43,252,137,0,3,0
2019-01-02 07:05:00,967,2,5,7,40,256,16,96,365,188,0,6,0
2019-01-02 07:10:00,1374,2,10,7,66,408,24,131,530,213,0,2,0
2019-01-02 07:15:00,1500,2,15,7,62,407,34,159,592,240,0,6,0
2019-01-02 07:20:00,3279,2,20,7,131,733,58,350,1411,582,2,12,0
2019-01-02 07:25:00,1217,2,25,7,34,328,24,133,491,207,0,0,0
2019-01-02 07:30:00,2500,2,30,7,111,605,35,290,1041,413,0,5,0
2019-01-02 07:35:00,4022,2,35,7,164,921,83,479,1659,708,1,7,0
2019-01-02 07:40:00,4223,2,40,7,196,931,78,461,1801,750,3,3,0
2019-01-02 07:45:00,5210,2,45,7,220,1210,89,571,2241,870,0,9,0
2019-01-02 07:50:00,5190,2,50,7,210,1190,93,577,2285,820,0,15,0
2019-01-02 07:55:00,5412,2,55,7,241,1226,100,588,2358,883,1,15,0
2019-01-02 08:00:00,4490,2,0,8,210,940,68,500,1995,762,2,13,0
2019-01-02 08:05:00,5539,2,5,8,267,1283,105,601,2418,850,3,12,0
2019-01-02 08:10:00,4614,2,10,8,204,938,89,511,2113,749,0,10,0
2019-01-02 08:15:00,5723,2,15,8,248,1267,113,620,2573,893,2,7,0
2019-01-02 08:20:00,5684,2,20,8,236,1241,121,616,2622,836,2,10,0
2019-01-02 08:25:00,3500,2,25,8,133,672,80,375,1690,548,0,2,0
2019-01-02 08:30:00,5625,2,30,8,200,1143,138,655,2654,825,0,10,0
2019-01-02 08:35:00,5591,2,35,8,212,1136,128,690,2636,779,1,9,0
2019-01-02 08:40:00,5526,2,40,8,196,1152,125,687,2623,732,0,11,0
2019-01-02 08:45:00,5500,2,45,8,220,1088,115,718,2613,727,2,17,0
2019-01-02 08:50:00,5127,2,50,8,216,954,119,651,2536,639,0,12,0
2019-01-02 08:55:00,5887,2,55,8,237,1137,121,737,2941,701,0,13,0
2019-01-02 09:00:00,6137,2,0,9,240,1180,116,742,3113,726,0,20,0
2019-01-02 09:05:00,5965,2,5,9,240,1111,105,693,3144,654,0,18,0
2019-01-02 09:10:00,6602,2,10,9,264,1261,124,748,3458,722,1,24,0
2019-01-02 09:15:00,6716,2,15,9,259,1306,120,742,3552,713,1,23,0
2019-01-02 09:20:00,6668,2,20,9,270,1238,129,736,3620,653,1,21,0
2019-01-02 09:25:00,6629,2,25,9,259,1246,98,730,3626,641,0,29,0
2019-01-02 09:30:00,6484,2,30,9,252,1186,96,729,3575,616,1,29,0
2019-01-02 09:35:00,6030,2,35,9,244,1083,76,652,3366,570,0,39,0
2019-01-02 09:40:00,5856,2,40,9,194,1035,74,606,3352,553,1,41,0
2019-01-02 09:45:00,5678,2,45,9,199,967,70,576,3262,567,1,36,0
2019-01-02 09:50:00,5594,2,50,9,218,989,62,543,3149,578,2,53,0
2019-01-02 09:55:00,5599,2,55,9,205,1045,54,512,3118,593,0,72,0
2019-01-02 10:00:00,5677,2,0,10,202,1007,65,514,3180,627,0,82,0
2019-01-02 10:05:00,5459,2,5,10,189,944,60,499,3083,606,0,78,0
2019-01-02 10:10:00,5796,2,10,10,193,1040,69,558,3256,595,0,85,0
2019-01-02 10:15:00,5859,2,15,10,177,1052,69,560,3313,616,0,72,0
2019-01-02 10:20:00,5664,2,20,10,179,1040,73,533,3177,578,0,84,0
2019-01-02 10:25:00,4300,2,25,10,148,674,48,397,2568,390,0,75,0
2019-01-02 10:30:00,3882,2,30,10,108,625,45,374,2328,338,0,64,0
2019-01-02 10:35:00,3841,2,35,10,105,582,32,355,2355,352,0,60,0
2019-01-02 10:40:00,3786,2,40,10,96,559,37,351,2309,365,0,69,0
2019-01-02 10:45:00,3910,2,45,10,106,583,38,365,2358,394,0,66,0
2019-01-02 10:50:00,3919,2,50,10,110,592,37,369,2347,401,0,63,0
2019-01-02 10:55:00,3368,2,55,10,92,514,44,333,2002,330,0,53,0
2019-01-02 11:00:00,3300,2,0,11,93,490,53,340,1911,353,0,60,0
2019-01-02 11:05:00,4500,2,5,11,138,777,75,433,2535,480,1,61,0
2019-01-02 11:10:00,3806,2,10,11,112,633,59,363,2143,432,0,64,0
2019-01-02 11:15:00,3977,2,15,11,117,765,67,384,2120,463,0,61,0
2019-01-02 11:20:00,3004,2,20,11,92,589,44,287,1591,366,0,35,0
2019-01-02 11:25:00,4864,2,25,11,176,937,73,503,2488,634,0,53,0
2019-01-02 11:30:00,3500,2,30,11,131,749,48,319,1740,458,0,55,0
2019-01-02 11:35:00,4000,2,35,11,152,795,47,393,2044,522,0,47,0
2019-01-02 11:40:00,4677,2,40,11,164,859,64,460,2391,683,0,56,0
2019-01-02 11:45:00,5044,2,45,11,173,1012,65,500,2507,727,0,60,0
2019-01-02 11:50:00,4945,2,50,11,172,955,77,477,2494,707,3,60,0
2019-01-02 11:55:00,4943,2,55,11,170,954,74,505,2482,700,1,57,0
2019-01-02 12:00:00,4980,2,0,12,172,950,91,514,2501,706,0,46,0
2019-01-02 12:05:00,5000,2,5,12,176,943,83,522,2526,703,0,47,0
2019-01-02 12:10:00,5047,2,10,12,186,967,83,539,2464,759,0,49,0
2019-01-02 12:15:00,4987,2,15,12,182,957,87,523,2455,729,0,54,0
2019-01-02 12:20:00,4500,2,20,12,148,783,63,477,2253,728,0,48,0
2019-01-02 12:25:00,4986,2,25,12,172,967,69,485,2458,784,0,51,0
2019-01-02 12:30:00,5020,2,30,12,152,956,74,502,2538,759,0,39,0
2019-01-02 12:35:00,4999,2,35,12,146,958,74,486,2552,736,0,47,0
2019-01-02 12:40:00,5050,2,40,12,154,981,69,496,2550,749,0,51,0
2019-01-02 12:45:00,5132,2,45,12,153,1020,64,491,2638,712,0,54,0
2019-01-02 12:50:00,5025,2,50,12,152,953,77,492,2577,712,0,62,0
2019-01-02 12:55:00,5085,2,55,12,143,988,75,499,2605,719,0,56,0
2019-01-02 13:00:00,5134,2,0,13,138,985,91,510,2656,718,1,35,0
2019-01-02 13:05:00,4835,2,5,13,144,972,76,478,2480,657,0,28,0
2019-01-02 13:10:00,4049,2,10,13,120,827,71,397,2052,552,0,30,0
2019-01-02 13:15:00,2609,2,15,13,91,581,56,246,1261,356,0,18,0
2019-01-02 13:20:00,3000,2,20,13,84,681,54,272,1460,419,0,30,0
2019-01-02 13:25:00,2951,2,25,13,104,585,35,330,1468,398,0,31,0
2019-01-02 13:30:00,4319,2,30,13,160,918,49,446,2146,558,0,42,0
2019-01-02 13:35:00,4508,2,35,13,193,989,65,477,2182,558,1,43,0
2019-01-02 13:40:00,4653,2,40,13,206,970,78,515,2267,576,0,41,0
2019-01-02 13:45:00,4769,2,45,13,202,993,83,535,2306,607,0,43,0
2019-01-02 13:50:00,4593,2,50,13,190,979,83,538,2209,557,0,37,0
2019-01-02 13:55:00,4566,2,55,13,177,968,83,542,2229,530,0,37,0
2019-01-02 14:00:00,4632,2,0,14,179,927,67,554,2316,553,0,36,0
2019-01-02 14:05:00,4446,2,5,14,169,875,63,518,2237,566,1,17,0
2019-01-02 14:10:00,4848,2,10,14,186,985,70,573,2423,589,0,22,0
2019-01-02 14:15:00,4889,2,15,14,197,1040,70,575,2388,595,0,24,0
2019-01-02 14:20:00,4860,2,20,14,179,1009,74,606,2375,593,0,24,0
2019-01-02 14:25:00,4945,2,25,14,191,998,86,628,2389,623,0,30,0
2019-01-02 14:30:00,4906,2,30,14,187,973,68,609,2404,644,0,21,0
2019-01-02 14:35:00,4592,2,35,14,167,870,75,586,2255,606,0,33,0
2019-01-02 14:40:00,5102,2,40,14,174,1028,82,636,2512,631,0,39,0
2019-01-02 14:45:00,5141,2,45,14,184,1047,81,629,2497,670,0,33,0
2019-01-02 14:50:00,5059,2,50,14,190,1023,78,597,2435,703,0,33,0
2019-01-02 14:55:00,5099,2,55,14,185,993,86,613,2478,700,0,44,0
2019-01-02 15:00:00,5192,2,0,15,173,998,93,596,2557,730,1,44,0
2019-01-02 15:05:00,5013,2,5,15,181,933,93,608,2445,709,0,44,0
2019-01-02 15:10:00,5273,2,10,15,199,1036,88,627,2550,735,0,38,0
2019-01-02 15:15:00,5163,2,15,15,181,1045,82,611,2473,728,0,43,0
2019-01-02 15:20:00,5105,2,20,15,182,1022,81,606,2463,714,0,37,0
2019-01-02 15:25:00,5185,2,25,15,194,1054,79,606,2459,756,0,37,0
2019-01-02 15:30:00,5202,2,30,15,186,1082,84,598,2501,714,1,36,0
2019-01-02 15:35:00,4894,2,35,15,173,1010,76,598,2333,670,0,34,0
2019-01-02 15:40:00,5095,2,40,15,180,1089,73,623,2418,678,0,34,0
2019-01-02 15:45:00,5000,2,45,15,180,1057,74,607,2377,673,0,32,0
2019-01-02 15:50:00,4980,2,50,15,194,1059,79,604,2350,668,0,26,0
2019-01-02 15:55:00,4947,2,55,15,167,1062,82,588,2349,668,0,31,0
2019-01-02 16:00:00,4986,2,0,16,184,1064,87,593,2413,613,1,31,0
2019-01-02 16:05:00,4966,2,5,16,170,1064,87,604,2428,588,1,24,0
2019-01-02 16:10:00,5163,2,10,16,198,1165,89,619,2477,582,0,33,0
2019-01-02 16:15:00,5176,2,15,16,195,1131,101,620,2508,581,0,40,0
2019-01-02 16:20:00,5040,2,20,16,190,1097,81,613,2415,609,0,35,0
2019-01-02 16:25:00,5057,2,25,16,187,1107,91,598,2431,604,0,39,0
2019-01-02 16:30:00,4938,2,30,16,173,1062,90,588,2373,611,0,41,0
2019-01-02 16:35:00,4953,2,35,16,175,1044,80,594,2387,630,0,43,0
2019-01-02 16:40:00,4893,2,40,16,169,1091,70,578,2315,627,0,43,0
2019-01-02 16:45:00,4801,2,45,16,168,1084,76,600,2206,616,0,51,0
2019-01-02 16:50:00,4743,2,50,16,162,1079,72,582,2186,616,0,46,0
2019-01-02 16:55:00,4746,2,55,16,172,1100,87,560,2159,622,1,45,0
2019-01-02 17:00:00,4794,2,0,17,177,1119,77,533,2196,648,0,44,0
2019-01-02 17:05:00,3741,2,5,17,135,773,65,436,1761,540,0,31,0
2019-01-02 17:10:00,3691,2,10,17,131,768,67,427,1713,558,0,27,0
2019-01-02 17:15:00,3640,2,15,17,120,782,63,408,1661,578,0,28,0
2019-01-02 17:20:00,3718,2,20,17,153,802,72,416,1655,583,0,37,0
2019-01-02 17:25:00,3714,2,25,17,171,802,65,428,1654,570,1,23,0
2019-01-02 17:30:00,3743,2,30,17,165,808,62,428,1712,548,1,19,0
2019-01-02 17:35:00,3660,2,35,17,169,737,74,432,1684,547,1,16,0
2019-01-02 17:40:00,3619,2,40,17,154,730,53,454,1659,555,1,13,0
2019-01-02 17:45:00,3628,2,45,17,152,723,53,464,1674,546,1,15,0
2019-01-02 17:50:00,3635,2,50,17,150,715,55,484,1667,548,1,15,0
2019-01-02 17:55:00,3682,2,55,17,146,718,66,481,1716,541,1,13,0
2019-01-02 18:00:00,3767,2,0,18,152,711,61,498,1744,576,0,25,0
2019-01-02 18:05:00,3950,2,5,18,160,742,52,510,1839,609,0,38,0
2019-01-02 18:10:00,3922,2,10,18,154,774,49,511,1813,589,0,32,0
2019-01-02 18:15:00,2000,2,15,18,65,432,30,264,917,273,1,18,0
2019-01-02 18:20:00,4170,2,20,18,142,825,76,571,1881,650,0,25,0
2019-01-02 18:25:00,4230,2,25,18,155,823,74,598,1900,650,0,30,0
2019-01-02 18:30:00,5177,2,30,18,186,1103,95,716,2289,751,2,35,0
2019-01-02 18:35:00,5157,2,35,18,196,1062,90,691,2358,724,0,36,0
2019-01-02 18:40:00,5250,2,40,18,197,1046,95,717,2425,736,0,34,0
2019-01-02 18:45:00,5158,2,45,18,197,1024,82,702,2426,705,0,22,0
2019-01-02 18:50:00,5265,2,50,18,183,1013,87,711,2556,688,1,26,0
2019-01-02 18:55:00,2000,2,55,18,59,333,30,302,988,275,0,13,0
2019-01-02 19:00:00,5413,2,0,19,197,1058,87,711,2665,661,0,34,0
2019-01-02 19:05:00,5334,2,5,19,182,996,82,681,2698,645,2,48,0
2019-01-02 19:10:00,5648,2,10,19,206,1019,90,667,2944,680,1,41,0
2019-01-02 19:15:00,5704,2,15,19,185,1047,84,683,2979,673,2,51,0
2019-01-02 19:20:00,5681,2,20,19,184,1053,85,650,2987,668,1,53,0
2019-01-02 19:25:00,5651,2,25,19,173,983,78,654,2985,714,2,62,0
2019-01-02 19:30:00,5609,2,30,19,177,976,86,636,2973,701,2,58,0
2019-01-02 19:35:00,5639,2,35,19,160,959,81,636,3027,712,1,63,0
2019-01-02 19:40:00,5817,2,40,19,165,976,78,653,3156,740,0,49,0
2019-01-02 19:45:00,5761,2,45,19,179,927,76,670,3112,750,0,47,0
2019-01-02 19:50:00,5850,2,50,19,183,952,87,642,3146,790,1,49,0
2019-01-02 19:55:00,5925,2,55,19,195,984,84,623,3219,761,1,58,0
2019-01-02 20:00:00,5992,2,0,20,193,1032,94,631,3242,753,0,47,0
2019-01-02 20:05:00,6001,2,5,20,196,1012,103,623,3262,750,0,55,0
2019-01-02 20:10:00,5804,2,10,20,190,964,88,598,3155,754,0,55,0
2019-01-02 20:15:00,5777,2,15,20,184,943,86,592,3124,803,0,45,0
2019-01-02 20:20:00,5671,2,20,20,194,975,76,578,3008,804,0,36,0
2019-01-02 20:25:00,5614,2,25,20,206,964,83,573,2926,825,0,37,0
2019-01-02 20:30:00,5719,2,30,20,222,987,91,554,3020,802,0,43,0
2019-01-02 20:35:00,5655,2,35,20,204,994,78,564,3007,785,0,23,0
2019-01-02 20:40:00,5622,2,40,20,191,970,79,562,3016,769,0,35,0
2019-01-02 20:45:00,5675,2,45,20,202,1009,77,542,3051,757,0,37,0
2019-01-02 20:50:00,5751,2,50,20,203,1016,84,553,3064,783,0,48,0
2019-01-02 20:55:00,5886,2,55,20,196,1065,89,581,3105,806,0,44,0
2019-01-02 21:00:00,5500,2,0,21,187,938,85,533,2930,788,0,39,0
2019-01-02 21:05:00,5809,2,5,21,189,1061,82,581,3044,815,0,37,0
2019-01-02 21:10:00,5766,2,10,21,193,1071,83,544,2972,864,0,39,0
2019-01-02 21:15:00,5656,2,15,21,206,1048,79,540,2858,884,0,41,0
2019-01-02 21:20:00,5593,2,20,21,194,1046,93,517,2813,892,0,38,0
2019-01-02 21:25:00,5501,2,25,21,200,1082,78,523,2723,854,0,41,0
2019-01-02 21:30:00,5572,2,30,21,199,1093,86,548,2729,875,0,42,0
2019-01-02 21:35:00,5500,2,35,21,211,1089,82,536,2662,875,1,44,0
2019-01-02 21:40:00,5442,2,40,21,216,1067,84,512,2643,886,0,34,0
2019-01-02 21:45:00,5622,2,45,21,237,1132,105,542,2672,891,0,43,0
2019-01-02 21:50:00,5584,2,50,21,214,1141,110,535,2684,859,0,41,0
2019-01-02 21:55:00,5743,2,55,21,209,1153,119,541,2750,935,0,36,0
2019-01-02 22:00:00,5710,2,0,22,231,1097,101,557,2730,955,1,38,0
2019-01-02 22:05:00,5557,2,5,22,196,1014,77,554,2716,956,0,44,0
2019-01-02 22:10:00,5939,2,10,22,224,1145,100,581,2849,988,0,52,0
2019-01-02 22:15:00,5999,2,15,22,242,1138,103,597,2899,971,0,49,0
2019-01-02 22:20:00,6078,2,20,22,224,1231,100,625,2853,993,0,52,0
2019-01-02 22:25:00,6138,2,25,22,222,1188,90,599,2991,1001,0,47,0
2019-01-02 22:30:00,6201,2,30,22,210,1194,98,595,3042,1003,0,59,0
2019-01-02 22:35:00,6305,2,35,22,220,1181,100,595,3129,1022,0,58,0
2019-01-02 22:40:00,6333,2,40,22,212,1191,103,554,3196,1018,0,59,0
2019-01-02 22:45:00,6384,2,45,22,211,1145,102,554,3311,1010,1,50,0
2019-01-02 22:50:00,6431,2,50,22,218,1159,89,551,3358,1001,1,54,0
2019-01-02 22:55:00,6409,2,55,22,203,1170,87,538,3349,1003,1,58,0
2019-01-02 23:00:00,6436,2,0,23,208,1154,84,511,3384,1037,3,55,0
2019-01-02 23:05:00,6383,2,5,23,205,1096,99,500,3392,1042,1,48,0
2019-01-02 23:10:00,6287,2,10,23,203,1102,91,496,3353,993,0,49,0
2019-01-02 23:15:00,6216,2,15,23,184,1111,83,494,3348,950,1,45,0
2019-01-02 23:20:00,6205,2,20,23,187,1103,97,474,3338,961,0,45,0
2019-01-02 23:25:00,6095,2,25,23,170,1053,74,472,3312,963,0,51,0
2019-01-02 23:30:00,6068,2,30,23,177,1042,84,489,3284,946,0,46,0
2019-01-02 23:35:00,6010,2,35,23,172,1052,91,494,3239,912,0,50,0
2019-01-02 23:40:00,5916,2,40,23,173,1031,89,506,3152,920,0,45,0
2019-01-02 23:45:00,5908,2,45,23,182,1075,79,483,3129,924,0,36,0
2019-01-02 23:50:00,5900,2,50,23,186,1064,65,498,3173,876,0,38,0
2019-01-02 23:55:00,5867,2,55,23,188,1073,69,495,3113,892,0,37,0
2019-01-03 00:00:00,5870,3,0,0,182,1096,91,510,3062,897,0,32,0
2019-01-03 00:05:00,4000,3,5,0,113,531,43,337,2270,679,0,27,0
2019-01-03 00:10:00,5756,3,10,0,205,1092,78,526,2888,931,0,36,0
2019-01-03 00:15:00,5643,3,15,0,196,1070,73,528,2790,950,0,36,0
2019-01-03 00:20:00,5518,3,20,0,192,1086,73,479,2725,925,0,38,0
2019-01-03 00:25:00,5469,3,25,0,201,1072,69,464,2716,915,0,32,0
2019-01-03 00:30:00,4429,3,30,0,159,726,48,363,2340,761,0,32,0
2019-01-03 00:35:00,5000,3,35,0,172,950,75,429,2546,793,1,34,0
2019-01-03 00:40:00,5489,3,40,0,215,1127,83,461,2726,844,0,33,0
2019-01-03 00:45:00,5406,3,45,0,212,1139,76,459,2684,808,1,27,0
2019-01-03 00:50:00,5334,3,50,0,195,1155,74,454,2654,776,0,26,0
2019-01-03 00:55:00,5291,3,55,0,191,1158,86,468,2616,747,0,25,0
2019-01-03 01:00:00,5155,3,0,1,190,1157,84,458,2564,671,0,31,0
2019-01-03 01:05:00,4429,3,5,1,155,901,72,391,2314,567,0,29,0
2019-01-03 01:10:00,5029,3,10,1,214,1162,72,457,2498,597,0,29,0
2019-01-03 01:15:00,4950,3,15,1,192,1129,80,454,2526,539,1,29,0
2019-01-03 01:20:00,4973,3,20,1,186,1129,78,459,2553,537,0,31,0
2019-01-03 01:25:00,5023,3,25,1,199,1170,68,453,2571,528,0,34,0
2019-01-03 01:30:00,5076,3,30,1,204,1148,80,457,2584,566,0,37,0
2019-01-03 01:35:00,5104,3,35,1,205,1118,70,470,2623,575,0,43,0
2019-01-03 01:40:00,5114,3,40,1,211,1094,67,459,2650,590,0,43,0
2019-01-03 01:45:00,5098,3,45,1,209,1094,64,482,2625,591,0,33,0
2019-01-03 01:50:00,5180,3,50,1,196,1079,64,466,2720,623,0,32,0
2019-01-03 01:55:00,5202,3,55,1,194,1082,72,474,2731,621,0,28,0
2019-01-03 02:00:00,5062,3,0,2,191,1069,64,471,2654,581,0,32,0
2019-01-03 02:05:00,4875,3,5,2,193,1034,61,448,2572,537,0,30,0
2019-01-03 02:10:00,4846,3,10,2,189,1029,59,445,2603,494,0,27,0
2019-01-03 02:15:00,4734,3,15,2,179,1035,58,439,2526,465,0,32,0
2019-01-03 02:20:00,4701,3,20,2,187,1052,58,438,2471,458,0,37,0
2019-01-03 02:25:00,4628,3,25,2,181,1033,67,433,2460,416,0,38,0
2019-01-03 02:30:00,4638,3,30,2,185,1031,67,429,2470,416,0,40,0
2019-01-03 02:35:00,4086,3,35,2,145,836,67,362,2268,372,0,36,0
2019-01-03 02:40:00,4589,3,40,2,196,1009,73,417,2420,435,0,39,0
2019-01-03 02:45:00,4574,3,45,2,192,1020,69,409,2394,450,0,40,0
2019-01-03 02:50:00,4463,3,50,2,191,984,66,396,2347,444,0,35,0
2019-01-03 02:55:00,4423,3,55,2,197,1000,68,395,2294,433,0,36,0
2019-01-03 03:00:00,4317,3,0,3,193,1012,72,396,2184,432,0,28,0
2019-01-03 03:05:00,3992,3,5,3,181,929,66,367,2013,406,0,30,0
2019-01-03 03:10:00,4161,3,10,3,196,1014,79,382,2019,436,0,35,0
2019-01-03 03:15:00,4068,3,15,3,195,991,79,385,1965,416,0,37,0
2019-01-03 03:20:00,4080,3,20,3,188,1000,82,404,1927,439,0,40,0
2019-01-03 03:25:00,4057,3,25,3,197,1001,71,401,1910,444,0,33,0
2019-01-03 03:30:00,4055,3,30,3,211,1021,74,395,1897,432,0,25,0
2019-01-03 03:35:00,3732,3,35,3,190,874,64,356,1812,408,0,28,0
2019-01-03 03:40:00,4030,3,40,3,200,1016,90,385,1875,439,0,25,0
2019-01-03 03:45:00,4014,3,45,3,212,1015,88,386,1835,447,0,31,0
2019-01-03 03:50:00,3995,3,50,3,200,1013,85,390,1837,447,0,23,0
2019-01-03 03:55:00,4002,3,55,3,203,1006,85,400,1818,466,0,24,0
2019-01-03 04:00:00,4030,3,0,4,220,1034,88,397,1809,459,0,23,0
2019-01-03 04:05:00,3995,3,5,4,207,1036,80,400,1782,465,0,25,0
2019-01-03 04:10:00,3963,3,10,4,201,1045,70,412,1753,469,0,13,0
2019-01-03 04:15:00,3984,3,15,4,198,1048,73,400,1738,511,0,16,0
2019-01-03 04:20:00,3942,3,20,4,201,1046,66,409,1697,508,0,15,0
2019-01-03 04:25:00,3936,3,25,4,197,1054,68,420,1658,525,0,14,0
2019-01-03 04:30:00,3876,3,30,4,200,1072,64,409,1598,520,0,13,0
2019-01-03 04:35:00,2090,3,35,4,93,400,25,228,987,349,0,8,0
2019-01-03 04:40:00,3812,3,40,4,194,1079,67,427,1502,531,0,12,0
2019-01-03 04:45:00,3814,3,45,4,206,1097,72,412,1493,525,0,9,0
2019-01-03 04:50:00,3827,3,50,4,204,1104,70,410,1492,540,0,7,0
2019-01-03 04:55:00,3797,3,55,4,200,1053,70,424,1474,568,0,8,0
2019-01-03 05:00:00,3951,3,0,5,206,1110,73,439,1505,611,0,7,0
2019-01-03 05:05:00,3948,3,5,5,193,1137,65,418,1527,602,0,6,0
2019-01-03 05:10:00,3925,3,10,5,192,1113,58,419,1507,628,0,8,0
2019-01-03 05:15:00,3942,3,15,5,193,1147,67,407,1503,617,0,8,0
2019-01-03 05:20:00,3872,3,20,5,198,1136,79,380,1470,601,0,8,0
2019-01-03 05:25:00,3792,3,25,5,180,1085,80,397,1417,619,0,14,0
2019-01-03 05:30:00,3798,3,30,5,193,1105,86,394,1386,623,0,11,0
2019-01-03 05:35:00,3785,3,35,5,192,1089,77,385,1416,615,0,11,0
2019-01-03 05:40:00,3848,3,40,5,204,1086,78,396,1429,639,0,16,0
2019-01-03 05:45:00,3825,3,45,5,199,1050,79,409,1422,651,0,15,0
2019-01-03 05:50:00,3817,3,50,5,192,1079,91,408,1401,632,0,14,0
2019-01-03 05:55:00,3843,3,55,5,203,1083,88,395,1405,654,0,15,0
2019-01-03 06:00:00,3831,3,0,6,205,1086,82,424,1362,656,0,16,0
2019-01-03 06:05:00,3878,3,5,6,224,1107,84,413,1346,689,0,15,0
2019-01-03 06:10:00,3871,3,10,6,220,1107,77,433,1307,713,0,14,0
2019-01-03 06:15:00,3911,3,15,6,219,1140,84,428,1339,689,0,12,0
2019-01-03 06:20:00,3842,3,20,6,203,1144,79,414,1278,713,0,11,0
2019-01-03 06:25:00,3824,3,25,6,205,1104,80,392,1299,740,0,4,0
2019-01-03 06:30:00,3852,3,30,6,194,1048,84,373,1406,742,0,5,0
2019-01-03 06:35:00,3611,3,35,6,143,916,80,359,1366,737,0,10,0
2019-01-03 06:40:00,3757,3,40,6,148,898,76,392,1453,783,0,7,0
2019-01-03 06:45:00,3655,3,45,6,141,899,70,346,1447,748,1,3,0
2019-01-03 06:50:00,3696,3,50,6,148,900,70,382,1459,733,1,3,0
2019-01-03 06:55:00,3827,3,55,6,147,952,71,413,1515,723,0,6,0
2019-01-03 07:00:00,3936,3,0,7,151,934,76,436,1596,733,1,9,0
2019-01-03 07:05:00,3707,3,5,7,145,820,75,422,1545,697,1,2,0
2019-01-03 07:10:00,4227,3,10,7,160,1024,88,499,1704,748,0,4,0
2019-01-03 07:15:00,4349,3,15,7,178,1100,98,495,1747,725,2,4,0
2019-01-03 07:20:00,4544,3,20,7,213,1108,98,520,1858,741,1,5,0
2019-01-03 07:25:00,4904,3,25,7,214,1164,108,582,2022,803,0,11,0
2019-01-03 07:30:00,5316,3,30,7,246,1292,94,618,2230,832,1,3,0
2019-01-03 07:35:00,5431,3,35,7,245,1300,109,647,2282,842,0,6,0
2019-01-03 07:40:00,5434,3,40,7,245,1302,111,635,2278,854,0,9,0
